2003-01-01,28.2223
2002-12-01,31.8891
2002-11-01,33.9366
2002-10-01,32.1044
2002-09-01,27.1398
2002-08-01,30.495
2002-07-01,30.3469
2002-06-01,37.0165
2002-05-01,39.908
2002-04-01,40.2737
2002-03-01,46.453
2002-02-01,44.8069
2002-01-01,45.7571
2001-12-01,46.4998
2001-11-01,46.1503
2001-10-01,42.9235
2001-09-01,36.7693
2001-08-01,40.0417
2001-07-01,42.7845
2001-06-01,33.2802
2001-05-01,34.1348
2001-04-01,33.9619
2001-03-01,25.5354
2001-02-01,27.2874
2001-01-01,30.0618
2000-12-01,26.4056
2000-11-01,26.299
2000-10-01,28.588
2000-09-01,26.7507
2000-08-01,28.2622
2000-07-01,26.6449
2000-06-01,28.0162
2000-05-01,27.3613
2000-04-01,27.9744
2000-03-01,29.4128
2000-02-01,26.8188
2000-01-01,27.3692
1999-12-01,30.5013
1999-11-01,28.8335
1999-10-01,28.2942
1999-09-01,29.179
1999-08-01,30.0366
1999-07-01,30.2257
1999-06-01,33.4644
1999-05-01,31.7367
1999-04-01,32.5495
1999-03-01,33.5167
1999-02-01,32.265
1999-01-01,33.3413
1998-12-01,32.5969
1998-11-01,30.8573
1998-10-01,29.1347
1998-09-01,26.7002
1998-08-01,25.1321
1998-07-01,29.4216
1998-06-01,29.0952
1998-05-01,27.9913
1998-04-01,28.5284
1998-03-01,27.8642
1998-02-01,26.5387
1998-01-01,24.7921
1997-12-01,24.4318
1997-11-01,24.0534
1997-10-01,23.0267
1997-09-01,23.3091
1997-08-01,22.1326
1997-07-01,23.482
1997-06-01,21.8284
1997-05-01,20.9194
1997-04-01,19.7618
1997-03-01,18.8151
1997-02-01,19.6526
1997-01-01,19.5368
1996-12-01,19.1257
1996-11-01,19.5461
1996-10-01,18.2099
1996-09-01,19.0925
1996-08-01,18.1108
1996-07-01,17.7764
1996-06-01,19.2103
1996-05-01,19.167
1996-04-01,18.7388
1996-03-01,18.963
1996-02-01,18.814
1996-01-01,18.6845
1995-12-01,18.1369
1995-11-01,17.826
1995-10-01,17.1231
1995-09-01,16.612
1995-08-01,15.9716
1995-07-01,15.9767
1995-06-01,15.822
1995-05-01,15.4923
1995-04-01,14.9495
1995-03-01,15.3828
1995-02-01,14.9736
1995-01-01,14.4522
1994-12-01,15.0088
1994-11-01,14.8265
1994-10-01,15.4363
1994-09-01,16.9305
1994-08-01,17.3981
1994-07-01,16.7677
1994-06-01,17.6298
1994-05-01,18.1151
1994-04-01,17.8933
1994-03-01,19.6288
1994-02-01,20.5698
1994-01-01,21.207
1993-12-01,21.3088
1993-11-01,21.0959
1993-10-01,21.3719
1993-09-01,22.4855
1993-08-01,22.7124
1993-07-01,21.9564
1993-06-01,23.3073
1993-05-01,23.2897
1993-04-01,22.7724
1993-03-01,22.7656
1993-02-01,22.3478
1993-01-01,22.1159
1992-12-01,22.824
1992-11-01,22.5956
1992-10-01,21.9319
1992-09-01,23.1596
1992-08-01,22.9507
1992-07-01,23.515
1992-06-01,23.9378
1992-05-01,24.3607
1992-04-01,24.3372
1992-03-01,24.9345
1992-02-01,25.491
1992-01-01,25.2489
1991-12-01,26.1171
1991-11-01,23.4953
1991-10-01,24.5742
1991-09-01,21.7654
1991-08-01,22.1902
1991-07-01,21.7626
1991-06-01,19.1221
1991-05-01,20.084
1991-04-01,19.3375
1991-03-01,17.9188
1991-02-01,17.5296
1991-01-01,16.4245
1990-12-01,15.4742
1990-11-01,15.0993
1990-10-01,14.2455
1990-09-01,14.0777
1990-08-01,14.8372
1990-07-01,16.3822
1990-06-01,16.8401
1990-05-01,16.9911
1990-04-01,15.5597
1990-03-01,15.6871
1990-02-01,15.3156
1990-01-01,15.186
1989-12-01,15.4526
1989-11-01,15.1286
1989-10-01,14.8824
1989-09-01,14.7383
1989-08-01,14.8354
1989-07-01,14.6087
1989-06-01,12.6082
1989-05-01,12.709
1989-04-01,12.2776
1989-03-01,11.8137
1989-02-01,11.5729
1989-01-01,11.9179
1988-12-01,11.6935
1988-11-01,11.5242
1988-10-01,11.7461
1988-09-01,11.9626
1988-08-01,11.5055
1988-07-01,11.9674
1988-06-01,12.6211
1988-05-01,12.0978
1988-04-01,12.0595
1988-03-01,13.9263
1988-02-01,14.4067
1988-01-01,13.8284
1987-12-01,14.1189
1987-11-01,13.16
1987-10-01,14.388
1987-09-01,20.2919
1987-08-01,20.7945
1987-07-01,20.0921
1987-06-01,21.0818
1987-05-01,20.1179
1987-04-01,19.9972
1987-03-01,19.3179
1987-02-01,18.8212
1987-01-01,18.151
1986-12-01,16.7244
1986-11-01,17.2113
1986-10-01,16.8494
1986-09-01,15.5771
1986-08-01,17.0323
1986-07-01,15.9003
1986-06-01,17.0523
1986-05-01,16.8151
1986-04-01,16.0109
1986-03-01,16.4532
1986-02-01,15.6281
1986-01-01,14.5854
1985-12-01,14.4613
1985-11-01,13.8378
1985-10-01,12.9925
1985-09-01,11.9554
1985-08-01,12.3854
1985-07-01,12.5358
1985-06-01,12.2902
1985-05-01,12.1429
1985-04-01,11.5202
1985-03-01,11.0226
1985-02-01,11.0543
1985-01-01,10.9597
1984-12-01,10.0505
1984-11-01,9.8305
1984-10-01,9.9814
1984-09-01,10.0302
1984-08-01,10.0652
1984-07-01,9.0978
1984-06-01,9.4556
1984-05-01,9.2932
1984-04-01,9.8796
1984-03-01,10.4312
1984-02-01,10.2923
1984-01-01,10.7084
1983-12-01,11.7555
1983-11-01,11.8603
1983-10-01,11.6572
1983-09-01,12.4865
1983-08-01,12.3609
1983-07-01,12.2226
1983-06-01,13.3153
1983-05-01,12.8983
1983-04-01,13.0604
1983-03-01,12.3156
1983-02-01,11.9211
1983-01-01,11.6989
1982-12-01,11.1266
1982-11-01,10.9597
1982-10-01,10.5791
1982-09-01,8.8805
1982-08-01,8.8134
1982-07-01,7.8975
1982-06-01,7.7354
1982-05-01,7.8956
1982-04-01,8.2174
1982-03-01,7.5598
1982-02-01,7.6374
1982-01-01,8.1296
1981-12-01,7.9785
1981-11-01,8.2259
1981-10-01,7.9355
1981-09-01,7.6084
1981-08-01,8.0413
1981-07-01,8.5737
1981-06-01,8.7415
1981-05-01,8.8334
1981-04-01,8.8481
1981-03-01,9.3278
1981-02-01,9.0034
1981-01-01,8.8855
1980-12-01,9.1606
1980-11-01,9.4818
1980-10-01,8.6012
1980-09-01,8.5697
1980-08-01,8.3593
1980-07-01,8.3108
1980-06-01,7.6466
1980-05-01,7.4458
1980-04-01,7.1145
1980-02-01,7.4336
1980-01-01,7.4663
1979-12-01,7.2638
1979-11-01,7.144
1979-09-01,7.4723
1979-08-01,7.4723
1979-07-01,7.0957
1979-06-01,7.3612
1979-05-01,7.0873
1979-04-01,7.279
1979-03-01,7.6383
1979-02-01,7.2391
1979-01-01,7.5135
1978-12-01,7.7948
1978-11-01,7.6805
1978-10-01,7.5547
1978-09-01,8.8626
1978-08-01,8.9274
1978-07-01,8.7018
1978-06-01,8.5067
1978-05-01,8.6589
1978-04-01,8.6224
1978-03-01,8.1694
1978-02-01,7.9707
1978-01-01,8.1731
1977-12-01,8.7328
1977-11-01,8.708
1977-10-01,8.4793
1977-09-01,9.0131
1977-08-01,9.0355
1977-07-01,9.2297
1977-06-01,9.643
1977-05-01,9.2246
1977-04-01,9.4472
1977-03-01,9.7639
1977-02-01,9.9028
1977-01-01,10.122
1976-12-01,10.8436
1976-11-01,10.3027
1976-10-01,10.3835
1976-09-01,11.0199
1976-08-01,10.7759
1976-07-01,10.8314
1976-06-01,11.2735
1976-05-01,10.8303
1976-04-01,10.9881
1976-03-01,11.8672
1976-02-01,11.5139
1976-01-01,11.6467
1975-12-01,11.3304
1975-11-01,11.4623
1975-10-01,11.1859
1975-09-01,10.808
1975-08-01,11.1959
1975-07-01,11.4369
1975-06-01,11.9585
1975-05-01,11.451
1975-04-01,10.9673
1975-03-01,9.8651
1975-02-01,9.6556
1975-01-01,9.1101
1974-12-01,7.712
1974-11-01,7.8706
1974-10-01,8.3127
1974-08-01,7.9199
1974-07-01,8.7058
1974-06-01,9.8398
1974-05-01,9.9863
1974-04-01,10.333
1974-03-01,11.2416
1974-02-01,11.5096
1974-01-01,11.5514
1973-12-01,11.9547
1973-11-01,11.7598
1973-10-01,13.2708
1973-09-01,14.1001
1973-08-01,13.5566
1973-07-01,14.0728
1973-06-01,14.4205
1973-05-01,14.5159
1973-04-01,14.7953
1973-03-01,16.4
1973-02-01,16.4235
1973-01-01,17.0632
1972-12-01,18.3879
1972-11-01,18.1729
1972-10-01,17.3801
1972-09-01,18.0049
1972-08-01,18.0928
1972-07-01,17.4902
1972-06-01,17.9464
1972-05-01,18.3467
1972-04-01,18.0352
1972-03-01,18.4509
1972-02-01,18.3425
1972-01-01,17.8898
1971-12-01,17.9105
1971-11-01,16.4895
1971-10-01,16.5316
1971-09-01,18.1105
1971-08-01,18.2376
1971-07-01,17.6022
1971-06-01,18.5526
1971-05-01,18.7274
1971-04-01,19.5395
1971-03-01,19.2165
1971-02-01,18.5345
1971-01-01,18.3678
1970-12-01,17.963
1970-11-01,16.9981
1970-10-01,16.2281
1970-09-01,15.7276
1970-08-01,15.209
1970-07-01,14.5616
1970-06-01,13.1739
1970-05-01,13.8678
1970-04-01,14.7681
1970-03-01,15.9201
1970-02-01,15.897
1970-01-01,15.1012
1969-12-01,15.9273
1969-11-01,16.2301
1969-10-01,16.8028
1969-09-01,15.8098
1969-08-01,16.2156
1969-07-01,15.5908
1969-06-01,16.7312
1969-05-01,17.7158
1969-04-01,17.7551
1969-03-01,17.4416
1969-02-01,16.8608
1969-01-01,17.6993
1968-12-01,18.0313
1968-11-01,18.8142
1968-10-01,17.9531
1968-09-01,18.1396
1968-08-01,17.4664
1968-07-01,17.2686
1968-06-01,17.8779
1968-05-01,17.7163
1968-04-01,17.4973
1968-03-01,16.5809
1968-02-01,16.4265
1968-01-01,16.9559
1967-12-01,18.0994
1967-11-01,17.636
1967-10-01,17.5047
1967-09-01,18.2472
1967-08-01,17.6679
1967-07-01,17.8774
1967-06-01,17.0056
1967-05-01,16.7129
1967-04-01,17.6379
1967-03-01,16.5505
1967-02-01,15.9229
1967-01-01,15.8917
1966-12-01,14.4739
1966-11-01,14.4955
1966-10-01,14.4505
1966-09-01,13.8947
1966-08-01,13.9927
1966-07-01,15.1724
1966-06-01,15.5201
1966-05-01,15.7747
1966-04-01,16.6777
1966-03-01,16.7097
1966-02-01,17.0824
1966-01-01,17.3933
1965-12-01,17.8092
1965-11-01,17.6513
1965-10-01,17.8073
1965-09-01,18.0643
1965-08-01,17.504
1965-07-01,17.1185
1965-06-01,17.3802
1965-05-01,18.2686
1965-04-01,18.4112
1965-03-01,18.4103
1965-02-01,18.6816
1965-01-01,18.7094
1964-12-01,18.6264
1964-11-01,18.5538
1964-10-01,18.6505
1964-09-01,18.8322
1964-08-01,18.3065
1964-07-01,18.6085
1964-06-01,18.8661
1964-05-01,18.5612
1964-04-01,18.351
1964-03-01,18.8947
1964-02-01,18.6124
1964-01-01,18.4306
1963-12-01,18.6617
1963-11-01,18.2164
1963-10-01,18.4104
1963-09-01,18.1061
1963-08-01,18.3081
1963-07-01,17.4571
1963-06-01,18.0651
1963-05-01,18.4375
